"","id","gender","height","religion","caste","mother_tongue","profession","location","country","age_of_marriage","weight"
"670",670,"male",191.516,"Hindu"," Brahmin","Marathi","Fashion Designer","Delhi"," India",33,68.5741606091206
"671",671,"male",198.12,"Christian"," Marthoma","Malayalam","Social Worker / Volunteer / NGO","Kollam"," India",32,68.1824814448238
"672",672,"male",184.912,"Hindu"," Brahmin","Marathi","Non IT Engineer (Others)","Pune"," India",32,73.4401719158132
"673",673,"male",168.7322,"Hindu"," Brahmin","Bhojpuri","Entertainment Professional","Patna"," India",33,68.7533850822583
"674",674,"male",191.516,"Sikh"," Ramdasia","Punjabi","Not Specified","Jalandhar"," India",30,82.1026644277735
"675",675,"female",178.308,"Sikh"," Gursikh","Punjabi","Physiotherapist / Occupational Therapist","Mumbai"," India",32,76.069886489965
"676",676,"male",168.402,"","others","","","Mumbai"," India",30,80.1218041496396
"677",677,"male",201.422,"","others","","","Bengaluru / Bangalore"," India",25,66.7665623620436
"678",678,"female",168.402,"Hindu"," Thakur","Hindi","Nurse","Bageshwar"," India",29,63.9179295517004
"679",679,"male",168.7322,"Hindu"," Brahmin","Marathi","Mechanical / Production Engineer","Ujjain"," India",30,63.0441881470926
"680",680,"female",178.308,"Hindu"," Arya Vysya","Telugu","Not working","Tenali"," India",25,80.3575341186778
"681",681,"female",175.006,"Muslim"," Memon","Urdu","Not working","Taunggyi"," Myanmar",26,69.9778200205952
"682",682,"male",175.006,"Hindu"," Baishnab","Hindi","Public Relations Professional","Bihar Sharif"," India",28,64.0116650134285
"683",683,"female",181.61,"Hindu"," Arora","Hindi","Not working","Delhi"," India",34,71.9870044961517
"684",684,"male",184.912,"Hindu"," Rajput - Lodhi","Hindi","Agent / Broker / Trader / Contractor","Mathura"," India",30,73.071632951792
"685",685,"female",184.912,"","","","Chartered Accountant","Bengaluru / Bangalore"," India",27,69.3077044997621
"686",686,"male",201.422,"Hindu"," Kalita","Assamese","Non IT Engineer (Others)","Nagaon"," India",31,81.7872163446423
"687",687,"male",168.7322,"Hindu"," Balija","Telugu","Writer","Anantapur"," India",28,66.1704393904698
"688",688,"female",148.59,"Hindu"," Balija","Telugu","Chartered Accountant","Faridabad"," India",29,54.3239196618655
"689",689,"male",184.912,"","others","Gujarati","Finance Professional","Chicago- IL"," USA",35,78.3214636518809
"690",690,"female",168.402,"Hindu"," OBC - Barber/Naayee","Hindi","Not working","Delhi"," India",30,60.0303702547276
"691",691,"male",194.818,"","others","Telugu","",""," India",29,73.8257862573993
"692",692,"female",178.308,"Hindu"," Billava","Tulu","Training Professional (Others)","Mangaluru / Mangalore"," India",31,72.9895767660834
"693",693,"male",191.516,"Hindu"," Lingayath","Kannada","Marketing Professional","Hubbali-Dharwad"," India",32,80.6088757054053
"694",694,"female",184.912,"Hindu"," Kshatriya","Punjabi","HR Professional","Noida"," India",29,70.0970594039511
"695",695,"male",201.422,"","others","Telugu","Banking Professional","Bengaluru / Bangalore"," India",27,86.0932991296355
"696",696,"female",191.516,"","others","Malayalam","Not Specified","Kuala Lumpur"," Malaysia",29,76.9964266788402
"697",697,"male",181.61,"Hindu"," Brahmin","Hindi","Accounting Professional (Others)","Jabalpur"," India",31,71.9350469965929
"698",698,"female",175.006,"Hindu"," OBC - Barber/Naayee","Assamese","Not working","Sibsagar"," India",29,69.1180776259088
"699",699,"female",181.61,"","others","Telugu","","Secunderabad"," India",26,82.1280210471115
"700",700,"female",175.006,"Hindu"," Kshatriya","Hindi","Student","Nashville- TN"," USA",29,70.2972559272728
"701",701,"male",184.912,"","others","Tamil","","Pondicherry"," India",29,68.3562477265608
"702",702,"male",194.818,"","others","Kannada","","Udupi"," India",31,72.7325996357437
"703",703,"male",184.912,"Hindu"," Lingayath","Kannada","Non IT Engineer (Others)","Bengaluru / Bangalore"," India",32,65.6814927097857
"704",704,"male",184.912,"Hindu"," Lingayath","Kannada","Software Professional (Others)","Bengaluru / Bangalore"," India",33,71.2919451923105
"705",705,"male",171.704,"","others","","",""," India",33,79.3287884832184
"706",706,"female",171.704,"Sikh"," Ramdasia","Punjabi","Not Specified","Ludhiana"," India",32,78.2273680379971
"707",707,"female",171.704,"Sikh"," Khatri","Punjabi","Teacher","Delhi"," India",28,70.1935985454357
"708",708,"male",NA,"","others","Tamil","",""," USA",32,NA
"709",709,"female",165.1,"","others","Telugu","","Alwal"," India",29,76.7438099224538
"710",710,"female",165.1,"Hindu"," Kaibarta","Odia","Not working","Rayagada"," India",28,64.4539670745908
"711",711,"male",184.912,"Hindu"," Panchal","Gujarati","Teacher","Gandhinagar"," India",29,80.1569722824724
"712",712,"male",178.308,"Hindu"," Viswabrahmin","Telugu","Interior Designer","Hyderabad"," India",29,63.6984177127206
"713",713,"male",184.912,"Sikh"," Gursikh","Punjabi","Hardware & Networking professional","Ludhiana"," India",31,69.392050792443
"714",714,"male",148.59,"Hindu"," Agri","Marathi","Teacher","Nashik"," India",30,56.2006154517247
"715",715,"male",171.704,"","","Kannada","Not Specified",""," India",32,71.7009472467908
"716",716,"female",184.912,"Hindu"," Arora","Hindi","Teacher","Gurgaon"," India",33,63.8500296859195
"717",717,"female",178.308,"","others","Telugu","","Vijayawada"," India",31,80.5554123011499
"718",718,"female",184.912,"","","","Sales Professional / Marketing","Hong Kong (general)"," Hong Kong SAR",35,80.4981198479462
"719",719,"female",168.402,"Hindu"," Thakur","Hindi","Not working","Haldwani"," India",27,63.5022778193954
"720",720,"female",171.704,"","others","Marathi","","","",22,63.830048468345
"721",721,"male",191.516,"Jain"," Shwetamber","Gujarati","Consultant / Supervisor / Team Leads","Bengaluru / Bangalore"," India",33,63.7301742485811
"722",722,"female",188.214,"Hindu"," OBC - Barber/Naayee","Punjabi","Finance Professional","Mumbai"," India",28,80.1432399075152
"723",723,"male",191.516,"","others","Malayalam","Marketing Professional","Thiruvananthapuram"," India",26,70.2635155248334
"724",724,"female",181.61,"","others","Marathi","Not working","Maharashtra"," India",NA,82.5205071329674
"725",725,"male",188.214,"Hindu"," Bhatia","Sindhi","Not Specified","Pune"," India",29,80.4315499141311
"726",726,"female",188.214,"Jain"," Shwetamber","Gujarati","Team Member / Staff","London"," United Kingdom",33,66.1276194285097
"727",727,"male",191.516,"Hindu"," Kalita","Assamese","Defense Services","Assam"," India",31,76.9074422595013
"728",728,"female",184.912,"Hindu"," Bhandari","Marathi","Accounting Professional (Others)","Maharashtra"," India",32,74.2566132978054
"729",729,"female",168.402,"","others","Tamil","","Hyderabad"," India",24,69.2845368684396
"730",730,"male",194.818,"Hindu"," Baishya","Bengali","Civil Engineer","Malda"," India",30,86.6599400670579
"731",731,"female",148.59,"Hindu"," Vaishnav","Gujarati","Not Specified","Mumbai"," India",29,63.0178687929495
"732",732,"male",168.7322,"Hindu"," Kshatriya","Hindi","Managers and Senior Executives","Delhi"," India",32,76.3234746133783
"733",733,"",NA,"","others","Hindi","",""," India",22,NA
"734",734,"male",168.7322,"","others","","","Chennai"," India",27,69.2417877497577
"735",735,"male",NA,"","others","Kannada","Logistics and Travel Professional","Bengaluru / Bangalore"," India",29,NA
"736",736,"female",165.1,"","others","Telugu","Not Specified","Hyderabad"," India",31,69.0800963862493
"737",737,"female",175.006,"Hindu"," Kayastha","Bengali","Software Professional","Bengaluru / Bangalore"," India",34,57.2647746926385
"738",738,"female",NA,"","","","",""," India",33,NA
"739",739,"female",175.006,"Hindu"," Sindhi-Sakkhar","Sindhi","Teacher","Maharashtra"," India",30,73.1640600316141
"740",740,"male",181.61,"Hindu"," Vanniyar","Tamil","Team Member / Staff","Pondicherry"," India",28,79.0607407104291
"741",741,"male",188.214,"Hindu"," Baidya","Bengali","Admin Professional","Kolkata"," India",30,75.8462946271513
"742",742,"male",194.818,"Hindu"," Baniya","Hindi","Software Professional","Bengaluru / Bangalore"," India",34,79.4848259911824
"743",743,"male",198.12,"Hindu"," Brahmin","Hindi","Finance Professional","Delhi"," India",32,81.0111450681694
"744",744,"female",171.704,"Hindu"," OBC - Barber/Naayee","Assamese","Not working","Guwahati"," India",27,64.9503496598154
"745",745,"male",191.516,"Hindu"," Agri","Marathi","Hotel & Hospitality Professional (Others)","Mumbai"," India",30,70.7021015113942
"746",746,"female",175.006,"Hindu"," Ahom","Assamese","Medical / Healthcare Professional (Others)","Assam"," India",29,68.1596396478878
"747",747,"female",175.006,"Hindu"," Balija","Telugu","Managers and Senior Executives","Bengaluru / Bangalore"," India",26,74.5357092037633
"748",748,"male",181.61,"","others","Bengali","Defense Services","West Bengal"," India",29,62.9806304684061
"749",749,"male",168.7322,"Hindu"," Vaishnav","Gujarati","Software Professional","San Jose- CA"," USA",33,69.5184009264953
"750",750,"female",175.006,"Hindu"," Bhandari","Konkani","Research Assistant","Mumbai"," India",31,68.6897763993059
"751",751,"male",158.496,"Sikh"," Ramdasia","English","Not Specified","Bhagalpur"," India",32,73.9225945497974
"752",752,"female",171.704,"Hindu"," Brahmin","Marathi","Accounting Professional (Others)","Mumbai"," India",30,71.484622065935
"753",753,"male",194.818,"Sikh"," Kshatriya","Punjabi","Managers and Senior Executives","Brisbane"," Australia",30,79.7502159596432
"754",754,"male",178.308,"","others","Telugu","","Guntur"," India",28,61.2136762870566
"755",755,"female",168.402,"Hindu"," Agarwal","Punjabi","Chartered Accountant","Kolkata"," India",28,72.8285278198417
"756",756,"male",175.006,"Hindu"," Arora","Hindi","Entrepreneurs / Business ","Yamunanagar"," India",35,63.3827657307514
"757",757,"male",181.61,"Hindu"," Lingayath","Kannada","Hardware & Networking professional","Kalaburagi / Gulbarga"," India",32,82.3591117499676
"758",758,"male",NA,"","","","","Korba"," India",25,NA
"759",759,"female",171.704,"Hindu"," Panchal","Gujarati","Not working","Vadodara"," India",27,79.122819066591
"760",760,"female",181.61,"Christian"," Born Again","Tamil","Medical / Healthcare Professional (Others)","Springfield- OH"," USA",31,72.9960011097515
"761",761,"female",178.308,"","others","","","Kolhapur"," India",29,70.5977234861773
"762",762,"male",168.402,"Hindu"," Vaishnav","Gujarati","Non IT Engineer (Others)","San Diego- CA"," USA",32,71.0332971835016
"763",763,"male",165.1,"","","","Company Secretary",""," India",27,63.8158683622356
"764",764,"female",178.308,"Hindu"," Lingayath","Marathi","Non IT Engineer (Others)","Sangli"," India",30,74.661391464338
"765",765,"male",191.516,"Hindu"," Kshatriya","Marathi","Software Professional","Bengaluru / Bangalore"," India",31,84.8965150062713
"766",766,"male",194.818,"Hindu"," Ahom","Assamese","Admin Professional","Diphu"," India",29,74.4469139014091
"767",767,"male",191.516,"","","Kannada","",""," India",29,72.749822671334
"768",768,"female",175.006,"Hindu"," Arora","Punjabi","Software Professional","San Jose- CA"," USA",34,80.1421368044317
"769",769,"male",148.59,"Hindu"," Balija","Hindi","Not working","Kawardha"," India",29,63.242364794583
"770",770,"male",178.308,"Hindu"," Kaibarta","Odia","Banking Professional","Dhenkanal"," India",28,70.5136145485361
"771",771,"male",184.912,"Hindu"," Brahmin","Telugu","Medical / Healthcare Professional (Others)","Hyderabad"," India",30,82.7454619045958
"772",772,"male",188.214,"","","Kannada","Not Specified","Bengaluru / Bangalore"," India",32,70.871187474738
"773",773,"female",175.006,"Sikh"," Ramdasia","Punjabi","Fashion Designer","Delhi"," India",29,71.31444625506
"774",774,"female",171.704,"","others","Bengali","Not working","Kishanganj"," India",25,78.3512286993155
"775",775,"male",178.308,"Hindu"," Lingayath","Kannada","Marketing Professional","Chikkamagaluru"," India",35,74.9816636081362
"776",776,"male",168.7322,"Hindu"," Goud","Marathi","Not Specified","Latur"," India",30,71.6500993814588
"777",777,"male",178.308,"","others","Sindhi","",""," India",26,72.8856659228928
"778",778,"female",175.006,"Christian"," Roman Catholic","Bengali","Doctor / Healthcare Professional","Kolkata"," India",30,64.7312190972898
"779",779,"male",171.704,"Hindu"," Bhatia","Gujarati","Logistics and Travel Professional","Adipur"," India",27,74.529172447963
"780",780,"male",168.402,"","","Malayalam","Non IT Engineer (Others)","Dallas- TX"," USA",30,71.3629940909741
"781",781,"female",171.704,"Hindu"," Baniya","Hindi","Not working","Pilibhit"," India",33,80.0158717215114
"782",782,"male",165.1,"","others","Tamil","Mechanical / Production Engineer",""," India",21,81.4913810261976
"783",783,"female",168.402,"Hindu"," Valmiki","Hindi","Not working","Delhi"," India",27,58.8604820018078
"784",784,"female",178.308,"Hindu"," Brahmin","Hindi","Not working","Ballia"," India",31,63.1732112301694
"785",785,"male",191.516,"","others","Malayalam","Managers and Senior Executives","Kollam"," India",29,77.0409353397611
"786",786,"female",178.308,"Hindu"," Vaishnav","Gujarati","Fashion Designer","Ahmedabad"," India",30,69.4871000771867
"787",787,"female",178.308,"Hindu"," Viswabrahmin","Telugu","Not Specified","Andhra Pradesh"," India",27,64.8234290867479
"788",788,"female",165.1,"Hindu"," Baniya","Hindi","Not working","Satna"," India",34,58.5076867358964
"789",789,"male",168.402,"Sikh"," Gursikh","Punjabi","Hardware & Networking professional","Delhi"," India",33,67.890971225246
"790",790,"female",175.006,"Hindu"," Baishnab","Bengali","Teacher","Kolkata"," India",28,72.1270568641878
"791",791,"male",168.7322,"Christian"," Marthoma","English","Finance Professional","Philadelphia- PA"," USA",31,64.8691804031752
"792",792,"male",171.704,"Hindu"," Scheduled Caste (SC)","Malayalam","Electronics / Telecom Engineer","Kozhikode"," India",34,69.7912870159958
"793",793,"female",181.61,"Hindu"," Viswabrahmin","Telugu","Physiotherapist / Occupational Therapist","Mumbai"," India",27,71.3754719897267
"794",794,"female",161.798,"Hindu"," Kaibarta","Odia","Sales Professional / Marketing","Bargarh"," India",27,68.476941225775
"795",795,"female",171.704,"Hindu"," Brahmin","Telugu","Software Professional (Others)","Bheemavaram"," India",30,60.6679369863305
"796",796,"female",178.308,"","","","HR Professional","Udaipur"," India",23,78.2543892113757
"797",797,"female",135.7122,"Hindu"," Agri","Marathi","Not working","Mumbai"," India",30,46.1729886244849
"798",798,"male",178.308,"Hindu"," Viswabrahmin","Telugu","Software Professional","Tirupati"," India",30,77.1195299834907
"799",799,"female",188.214,"Hindu"," Billava","Tulu","Customer Support / BPO / KPO Professional","Mumbai"," India",30,83.9016292268815
"800",800,"female",171.704,"Hindu"," Goud","Hindi","Nurse","Hoshangabad"," India",27,69.6478922729268
"801",801,"male",188.214,"","others","Sindhi","",""," USA",28,66.6108835930461
"802",802,"female",135.382,"Hindu"," Kaibarta","Odia","Not working","Bargarh"," India",28,45.7135180873358
"803",803,"male",165.1,"Hindu"," Bhandari","Marathi","Logistics and Travel Professional","Mumbai"," India",30,68.6451937626712
"804",804,"female",178.308,"Hindu"," Lingayath","Kannada","Admin Professional","Bengaluru / Bangalore"," India",30,67.9021706572867
"805",805,"female",188.214,"Hindu"," Brahmin","Bengali","Software Professional","Kolkata"," India",31,77.8003103155254
"806",806,"female",178.308,"Sikh"," Ramdasia","Punjabi","Not Specified","Mohali"," India",32,86.406685685391
"807",807,"male",191.516,"Hindu"," Bhatia","Punjabi","Mechanical / Production Engineer","Melbourne"," Australia",29,69.6257712837482
"808",808,"female",175.006,"","others","Bengali","Architect","Barasat"," India",31,69.6005736764221
"809",809,"male",204.724,"Sikh"," Khatri","Punjabi","Finance Professional","Yamunanagar"," India",33,77.5559393186524
"810",810,"female",178.308,"","others","","","Yorkshire"," United Kingdom",35,81.1321062439182
"811",811,"",NA,"","others","Marathi","","Nagpur"," India",22,NA
"812",812,"male",171.704,"","","Hindi","Not working","Sultanpur"," India",NA,69.9715901727819
"813",813,"female",171.704,"Hindu"," Agarwal","Punjabi","Software Professional (Others)","Mohali"," India",28,72.1386915205335
"814",814,"male",168.7322,"Sikh"," Kshatriya","Punjabi","Doctor / Healthcare Professional","Ludhiana"," India",30,60.4474349340763
